1621.7800, 228.0500, -0.5200
1621.7800, 221.5100, -0.0400
1621.7900, 1180.3400, -0.0400
1621.8101, 230.9600, -0.7300
1621.8199, 1173.3600, -0.5700
1621.8199, 226.1500, -0.3700
1621.8199, 1178.2000, -0.1700
1621.8500, 224.6900, -0.2500
1621.8600, 1181.4200, -0.0100
1621.8600, 230.4800, -0.7200
1621.8700, 1168.9500, -0.8500
1621.8800, 220.4400, -0.0100
1621.8900, 1167.9000, -0.8700
1621.9000, 227.6200, -0.5100
1621.9100, 1169.9600, -0.8200
1621.9301, 1173.8000, -0.5700
1621.9301, 1177.1500, -0.2700
1621.9301, 1175.6899, -0.4000
1621.9301, 230.0100, -0.7100
1621.9399, 1170.4500, -0.8100
1621.9500, 235.1100, -0.9000
1621.9500, 1166.8199, -0.9000
1621.9800, 225.7300, -0.3600
1621.9800, 223.2400, -0.1600
1621.9900, 222.1900, -0.0900
1621.9900, 1182.5100, -0.0000
1621.9900, 1170.9301, -0.8000
1622.0100, 1179.6500, -0.0900
1622.0100, 229.5500, -0.7000
1622.0300, 219.3700, 0.0000
1622.0300, 227.1900, -0.5100
1622.0300, 1178.5900, -0.1700
1622.0400, 224.2900, -0.2500
1622.0400, 1180.7200, -0.0400
1622.0400, 221.1300, -0.0400
1622.0400, 1171.4000, -0.7800
1622.0400, 1174.2300, -0.5600
1622.0900, 1176.1000, -0.4000
1622.1000, 229.1000, -0.7000
1622.1100, 1171.8600, -0.7700
1622.1200, 1177.5400, -0.2700
1622.1300, 1181.7900, -0.0100
1622.1500, 225.3200, -0.3600
1622.1600, 220.0700, -0.0100
1622.1700, 1174.6600, -0.5500
1622.1700, 226.7600, -0.5000
1622.1801, 1172.3199, -0.7600
1622.1899, 228.6500, -0.6900
1622.2100, 222.8600, -0.1600
1622.2300, 221.8100, -0.0900
1622.2400, 223.9000, -0.2500
1622.2500, 1180.0300, -0.0900
1622.2500, 1178.9800, -0.1700
1622.2500, 233.0200, -0.9800
1622.2600, 1176.5100, -0.3900
1622.2700, 1172.7600, -0.7500
1622.2700, 234.0500, -1.0200
1622.2800, 232.0200, -0.9500
1622.2900, 1182.8700, 0.0000
1622.3000, 228.2200, -0.6800
1622.3000, 1181.0900, -0.0400
1622.3101, 1175.0699, -0.5500
1622.3101, 220.7600, -0.0400
1622.3101, 231.5400, -0.9400
1622.3101, 1177.9301, -0.2700
1622.3199, 226.3500, -0.5000
1622.3300, 224.9300, -0.3600
1622.3300, 219.0000, -0.0000
1622.3400, 235.1100, -1.0500
1622.3500, 231.0600, -0.9300
1622.3600, 1173.2000, -0.7500
1622.4100, 230.5900, -0.9100
1622.4200, 227.7900, -0.6700
1622.4200, 1182.1600, -0.0100
1622.4301, 1176.9000, -0.3900
1622.4399, 222.4800, -0.1500
1622.4500, 219.7000, -0.0100
1622.4500, 223.5100, -0.2400
1622.4500, 1175.4800, -0.5400
1622.4600, 1168.9000, -1.0700
1622.4600, 1173.6300, -0.7400
1622.4700, 230.1300, -0.9000
1622.4700, 225.9500, -0.5000
1622.4800, 1179.3500, -0.1700
1622.4800, 221.4400, -0.0900
1622.4900, 1167.8800, -1.1000
1622.4900, 1169.8800, -1.0300
1622.5000, 1180.4000, -0.0900
1622.5100, 224.5300, -0.3600
1622.5200, 1178.3199, -0.2600
